sex,wave,age,annhrs,annwks,yrsexp,annlabinc,region
2,2011,26,1960,49.0,0.0,15000.0,3.0
1,2011,58,480,12.0,33.0,5000.0,4.0
2,2011,41,2040,51.0,17.0,43000.0,3.0
1,2011,42,4000,50.0,18.0,54000.0,4.0
2,2011,33,3096,51.5999984741211,6.0,25000.0,3.0
1,2011,46,160,4.0,20.0,5000.0,4.0
2,2011,29,1909,51.5999984741211,11.0,18000.0,2.0
1,2011,62,1532,38.2999992370605,34.0,14000.0,2.0
1,2011,53,2328,49.0,28.0,33000.0,4.0
2,2011,41,1560,39.0,13.0,50000.0,3.0
2,2011,56,1728,48.0,29.0,31000.0,4.0
2,2011,49,1750,50.0,19.0,12000.0,2.0
1,2011,62,1902,47.2999992370605,36.0,50000.0,2.0
2,2011,38,1360,34.0,14.0,130000.0,4.0
2,2011,33,1664,52.0,10.0,30000.0,2.0
2,2011,35,2040,51.0,13.0,106000.0,1.0
2,2011,30,1664,52.0,10.0,15000.0,4.0
2,2011,58,1113,48.4000015258789,22.0,16000.0,2.0
2,2011,27,1480,37.0,3.0,31000.0,4.0
2,2011,54,2017,49.0,19.0,60000.0,2.0
1,2011,37,1356,33.9000015258789,13.0,66000.0,4.0
2,2011,31,2040,51.0,9.0,65000.0,4.0
2,2011,41,756,37.7999992370605,14.0,4000.0,2.0
1,2011,47,3612,51.5999984741211,26.0,57000.0,2.0
2,2011,26,1428,47.5999984741211,7.0,13000.0,2.0
2,2011,52,2000,50.0,27.0,33000.0,4.0
1,2011,64,2080,51.0,39.0,30800.0,3.0
1,2011,28,2304,48.0,8.0,45300.0,2.0
1,2011,44,1440,48.0,10.0,55000.0,2.0
2,2011,26,2276,51.0,6.0,38000.0,3.0
1,2011,28,2092,49.7999992370605,10.0,42000.0,2.0
1,2011,43,2205,49.0,18.0,26000.0,2.0
1,2011,31,2250,50.0,9.0,123940.0,2.0
1,2011,34,2695,49.0,11.0,46000.0,2.0
2,2011,31,2042,46.4000015258789,8.0,39000.0,2.0
1,2011,31,2255,41.0,9.0,142000.0,3.0
2,2011,29,1880,50.7999992370605,7.0,15000.0,3.0
2,2011,52,1196,29.8999996185303,27.0,26157.0,1.0
2,2011,43,2040,51.0,23.0,53000.0,2.0
2,2011,36,1936,48.4000015258789,16.0,40000.0,4.0
2,2011,35,3341,51.4000015258789,13.0,50000.0,2.0
2,2011,60,1482,39.0,31.0,40000.0,3.0
2,2011,39,2032,50.7999992370605,19.0,28000.0,3.0
1,2011,46,2500,50.0,21.0,63000.0,1.0
1,2011,61,1880,47.0,36.0,68000.0,3.0
2,2011,48,1200,50.0,20.0,9600.0,4.0
2,2011,42,1868,46.7000007629395,17.0,35000.0,3.0
1,2011,37,352,44.0,16.0,19000.0,3.0
2,2011,45,522,17.3999996185303,19.0,5000.0,3.0
1,2011,31,1920,48.0,12.0,28000.0,3.0
1,2011,39,2300,50.0,18.0,18500.0,3.0
1,2011,38,1960,49.0,15.0,46000.0,4.0
2,2011,58,1820,52.0,38.0,10000.0,3.0
2,2011,27,1470,49.0,8.0,17000.0,3.0
2,2011,34,2235,44.7000007629395,9.0,35800.0,2.0
2,2011,46,2100,50.0,23.0,15000.0,2.0
1,2011,53,2000,50.0,28.0,29120.0,4.0
2,2011,58,1901,45.7999992370605,29.0,32600.0,3.0
1,2011,33,2350,47.0,12.0,63000.0,1.0
1,2011,44,2040,51.0,23.0,52000.0,2.0
1,2011,30,1984,49.5999984741211,9.0,15000.0,3.0
1,2011,32,1308,32.7000007629395,13.0,50000.0,2.0
1,2011,52,2760,46.0,27.0,140000.0,4.0
2,2011,51,1465,29.2999992370605,26.0,68458.0,4.0
2,2011,47,1976,49.4000015258789,24.0,28000.0,1.0
1,2011,57,2349,42.7000007629395,32.0,120000.0,1.0
2,2011,40,1976,49.0,7.0,24000.0,4.0
2,2011,44,1900,50.0,18.0,13500.0,3.0
1,2011,36,3060,51.0,16.0,59000.0,3.0
1,2011,58,2189,48.5999984741211,32.0,21350.0,2.0
2,2011,27,2976,49.5999984741211,8.0,30000.0,3.0
2,2011,27,1683,51.0,7.0,18000.0,2.0
2,2011,32,1748,42.7000007629395,7.0,40000.0,4.0
2,2011,47,1040,52.0,18.0,35000.0,2.0
2,2011,39,2048,51.2000007629395,21.0,32768.0,3.0
2,2011,41,2040,51.0,15.0,66000.0,3.0
2,2011,47,1920,48.0,21.0,86000.0,3.0
2,2011,55,635,42.2999992370605,27.0,11000.0,1.0
2,2011,54,2097,46.5999984741211,28.0,65000.0,3.0
2,2011,45,1866,47.0,25.0,38000.0,1.0
1,2011,51,2350,47.0,25.0,55000.0,2.0
2,2011,33,768,51.2000007629395,8.0,13400.0,4.0
2,2011,31,2040,51.0,6.0,63000.0,2.0
1,2011,42,2000,50.0,17.0,60000.0,3.0
2,2011,62,1896,47.4000015258789,25.0,42000.0,3.0
1,2011,47,3000,50.0,21.0,300000.0,3.0
2,2011,34,1488,49.5999984741211,7.0,45000.0,2.0
1,2011,63,1832,45.7999992370605,33.0,118000.0,2.0
1,2011,32,2040,51.0,8.0,40000.0,2.0
1,2011,54,3000,50.0,29.0,89827.0,4.0
2,2011,25,2080,52.0,6.0,30000.0,2.0
1,2011,35,2444,47.0,11.0,5700.0,3.0
1,2011,31,2096,52.0,8.0,77500.0,4.0
2,2011,33,1012,25.2999992370605,10.0,21000.0,2.0
1,2011,58,2318,50.4000015258789,33.0,85000.0,3.0
1,2011,47,2191,49.7999992370605,21.0,58500.0,3.0
1,2011,62,2000,50.0,37.0,32000.0,4.0
2,2011,55,2159,51.4000015258789,27.0,48000.0,3.0
1,2011,36,2420,48.4000015258789,14.0,58000.0,2.0
1,2011,29,1920,48.0,9.0,38000.0,3.0
2,2011,47,1638,46.7999992370605,19.0,37000.0,1.0
2,2011,32,2080,52.0,8.0,120000.0,3.0
2,2011,28,1748,43.7000007629395,4.0,34000.0,3.0
1,2011,44,1562,34.7000007629395,19.0,80000.0,4.0
2,2011,36,2016,48.0,18.0,32000.0,2.0
2,2011,57,3096,51.5999984741211,24.0,34198.0,3.0
2,2011,26,2400,50.0,8.0,18000.0,3.0
1,2011,28,1532,33.2999992370605,8.0,24337.0,1.0
2,2011,48,2040,51.0,20.0,36000.0,3.0
1,2011,50,2305,48.2000007629395,28.0,74400.0,3.0
1,2011,25,175,5.0,6.0,36000.0,3.0
1,2011,35,1556,38.9000015258789,9.0,60000.0,1.0
2,2011,58,1651,51.5999984741211,17.0,36000.0,4.0
1,2011,48,2880,48.0,25.0,89700.0,1.0
2,2011,30,2080,52.0,5.0,14800.0,3.0
2,2011,49,1530,51.0,28.0,7940.0,2.0
2,2011,35,2304,51.2000007629395,15.0,30000.0,3.0
1,2011,57,2000,50.0,39.0,155000.0,3.0
2,2011,34,2060,49.0,14.0,44000.0,4.0
1,2011,27,2440,48.7999992370605,6.0,55000.0,4.0
1,2011,29,414,20.7000007629395,4.0,4000.0,2.0
2,2011,60,1928,48.0,35.0,45000.0,2.0
2,2011,27,679,16.3999996185303,8.0,9099.0,2.0
1,2011,52,2124,50.5999984741211,32.0,27660.0,3.0
2,2011,49,1575,45.0,27.0,57000.0,3.0
2,2011,47,1165,22.3999996185303,19.0,10000.0,3.0
2,2011,31,1215,48.5999984741211,8.0,25000.0,2.0
1,2011,44,2450,49.0,18.0,78156.0,4.0
1,2011,27,836,22.0,4.0,3000.0,3.0
2,2011,55,1840,46.0,35.0,29000.0,3.0
2,2011,26,2080,52.0,7.0,24000.0,2.0
2,2011,46,2043,45.4000015258789,21.0,113000.0,1.0
1,2011,56,1799,51.4000015258789,38.0,35000.0,1.0
1,2011,29,2160,48.0,5.0,75000.0,4.0
1,2011,48,1971,44.7999992370605,23.0,50000.0,3.0
2,2011,41,2208,48.0,16.0,28000.0,3.0
2,2011,33,2842,49.0,15.0,73000.0,3.0
1,2011,36,2346,51.0,13.0,62000.0,3.0
2,2011,39,2020,39.7000007629395,20.0,84000.0,4.0
2,2011,25,1980,50.0,5.0,25000.0,2.0
1,2011,62,2205,49.0,36.0,31700.0,2.0
2,2011,54,780,52.0,29.0,8000.0,3.0
2,2011,54,1920,48.0,23.0,22000.0,2.0
2,2011,61,1468,36.7000007629395,32.0,51500.0,3.0
2,2011,54,1844,46.0999984741211,33.0,36363.0,1.0
2,2011,53,1617,49.0,31.0,46807.0,4.0
2,2011,52,2500,50.0,29.0,46000.0,3.0
2,2011,45,1016,25.3999996185303,25.0,25000.0,3.0
2,2011,50,1150,46.0,21.0,31671.0,2.0
2,2011,54,2160,48.0,28.0,28000.0,2.0
1,2011,52,2880,48.0,27.0,83000.0,3.0
2,2011,55,1975,49.0,30.0,39900.0,2.0
2,2011,57,3499,48.5999984741211,22.0,38489.0,2.0
2,2011,62,1395,31.0,36.0,46250.0,4.0
1,2011,25,2080,52.0,7.0,42000.0,1.0
2,2011,42,2080,52.0,13.0,15600.0,3.0
2,2011,31,2410,48.2000007629395,13.0,93000.0,2.0
1,2011,50,1920,48.0,26.0,70000.0,2.0
2,2011,28,2352,49.0,10.0,37000.0,3.0
2,2011,62,1870,46.0,35.0,52000.0,3.0
1,2011,27,807,20.7000007629395,8.0,8360.0,3.0
1,2011,55,1920,48.0,26.0,40000.0,4.0
1,2011,33,2500,50.0,14.0,65000.0,4.0
1,2011,33,2159,51.4000015258789,11.0,65000.0,2.0
1,2011,27,1971,50.4000015258789,7.0,16580.0,4.0
1,2011,28,2480,49.5999984741211,7.0,48409.0,3.0
2,2011,27,2076,52.0,5.0,20000.0,3.0
2,2011,40,1936,48.4000015258789,13.0,28000.0,3.0
2,2011,42,2480,49.5999984741211,21.0,80000.0,3.0
1,2011,58,1360,34.0,33.0,54000.0,1.0
2,2011,25,2600,52.0,7.0,20000.0,4.0
1,2011,55,2056,51.4000015258789,30.0,85000.0,4.0
1,2011,32,2115,47.0,11.0,139000.0,3.0
1,2011,38,2600,50.0,13.0,59000.0,2.0
1,2011,29,2025,45.0,4.0,78000.0,2.0
1,2011,25,2084,50.5999984741211,6.0,31175.0,2.0
2,2011,46,2032,50.7999992370605,18.0,50000.0,3.0
1,2011,44,2850,50.0,20.0,54000.0,3.0
1,2011,25,3920,49.0,5.0,75000.0,2.0
1,2011,59,1800,50.0,34.0,65000.0,2.0
1,2011,53,1300,52.0,28.0,12000.0,3.0
2,2011,32,2080,52.0,13.0,37000.0,3.0
2,2011,46,1813,49.0,21.0,41000.0,1.0
1,2011,62,1446,41.2999992370605,37.0,58000.0,1.0
1,2011,51,2295,51.0,24.0,158000.0,3.0
1,2011,52,2397,51.0,29.0,66000.0,3.0
2,2011,53,1820,52.0,31.0,13000.0,2.0
2,2011,31,1960,49.0,12.0,35000.0,1.0
2,2011,61,2190,43.7999992370605,34.0,122000.0,4.0
1,2011,63,1544,44.0999984741211,37.0,72000.0,4.0
1,2011,31,1364,30.2999992370605,6.0,80000.0,4.0
2,2011,27,2000,50.0,5.0,60000.0,3.0
2,2011,35,1864,46.5999984741211,11.0,72000.0,3.0
1,2011,29,2377,46.5999984741211,8.0,47000.0,3.0
1,2011,27,2300,51.0,6.0,50000.0,2.0
1,2011,55,2890,47.7999992370605,30.0,62000.0,2.0
1,2011,64,2340,52.0,35.0,9607.0,1.0
2,2011,26,3570,51.0,8.0,45600.0,1.0
1,2011,26,2295,51.0,5.0,18000.0,3.0
1,2011,31,2187,48.5999984741211,10.0,51000.0,3.0
2,2011,27,1750,50.0,6.0,17000.0,3.0
1,2011,30,1360,34.0,8.0,37000.0,4.0
2,2011,49,2080,52.0,29.0,26402.0,4.0
2,2011,47,1920,48.0,29.0,60000.0,3.0
2,2011,54,1900,38.0,26.0,70000.0,1.0
1,2011,48,2060,50.0,22.0,31430.0,2.0
2,2011,27,40,1.0,9.0,500.0,3.0
1,2011,54,1873,44.5999984741211,29.0,128000.0,1.0
1,2011,56,1806,48.7999992370605,31.0,28295.0,2.0
2,2011,27,416,39.5999984741211,6.0,5600.0,2.0
2,2011,43,2295,51.0,18.0,35000.0,4.0
1,2011,57,3552,48.0,32.0,55000.0,2.0
1,2011,62,2988,49.7999992370605,37.0,89000.0,3.0
1,2011,54,2391,42.7000007629395,29.0,61000.0,2.0
2,2011,46,2000,50.0,18.0,16000.0,2.0
2,2011,26,2640,48.0,8.0,27921.0,3.0
2,2011,32,261,8.69999980926514,9.0,3000.0,2.0
2,2011,59,1560,52.0,32.0,20000.0,2.0
2,2011,49,1040,52.0,30.0,15600.0,2.0
1,2011,36,2300,50.0,14.0,40000.0,4.0
1,2011,53,2196,48.7999992370605,17.0,136000.0,4.0
2,2011,31,2064,51.5999984741211,13.0,15000.0,3.0
2,2011,31,2080,52.0,10.0,25000.0,2.0
1,2011,62,2016,50.4000015258789,37.0,75000.0,4.0
2,2011,53,975,35.0,28.0,67000.0,4.0
1,2011,29,1280,32.0,6.0,16000.0,3.0
2,2011,49,729,24.2999992370605,17.0,35000.0,4.0
1,2011,56,2550,51.0,30.0,60000.0,3.0
2,2011,25,1575,35.0,5.0,20000.0,3.0
2,2011,37,2000,50.0,14.0,25940.0,3.0
2,2011,60,1880,47.0,34.0,25000.0,1.0
1,2011,34,1676,41.9000015258789,15.0,47900.0,3.0
1,2011,57,1902,46.4000015258789,31.0,56400.0,1.0
2,2011,47,2169,48.2000007629395,21.0,55078.0,1.0
1,2011,64,1887,46.7999992370605,36.0,126000.0,4.0
2,2011,34,701,46.7000007629395,9.0,7500.0,3.0
2,2011,38,1245,41.5,13.0,11804.0,2.0
2,2011,42,1268,31.7000007629395,18.0,20922.0,2.0
1,2011,36,2056,51.4000015258789,11.0,32000.0,3.0
2,2011,48,1976,49.4000015258789,20.0,38000.0,3.0
1,2011,30,1920,48.0,9.0,24700.0,2.0
1,2011,26,644,23.0,4.0,4800.0,3.0
2,2011,28,2025,40.5,10.0,32400.0,2.0
2,2011,53,3060,51.0,30.0,32000.0,3.0
1,2011,32,1750,35.0,10.0,38000.0,2.0
2,2011,52,1783,48.2000007629395,27.0,50000.0,2.0
1,2011,54,2550,51.0,29.0,32000.0,2.0
1,2011,29,980,31.6000003814697,8.0,29000.0,1.0
2,2011,33,1920,48.0,11.0,58000.0,3.0
2,2011,35,1040,52.0,12.0,14000.0,4.0
2,2011,63,1864,46.5999984741211,38.0,43620.0,4.0
2,2011,26,2250,50.0,6.0,24000.0,1.0
2,2011,26,1788,44.7000007629395,6.0,23000.0,3.0
2,2011,33,2080,52.0,15.0,50000.0,1.0
2,2011,55,1640,41.0,28.0,56000.0,4.0
1,2011,52,1880,47.0,30.0,62000.0,2.0
1,2011,30,2100,50.0,8.0,68000.0,2.0
1,2011,46,2016,50.4000015258789,19.0,50000.0,2.0
1,2011,56,449,18.7000007629395,31.0,24000.0,1.0
1,2011,56,1960,49.0,30.0,132000.0,1.0
2,2011,33,1532,50.4000015258789,10.0,30000.0,2.0
1,2011,54,1260,18.0,28.0,56000.0,3.0
2,2011,56,1560,52.0,31.0,5000.0,3.0
2,2011,30,1651,51.5999984741211,6.0,17680.0,3.0
1,2011,33,2080,52.0,15.0,74500.0,3.0
1,2011,37,2000,50.0,19.0,59000.0,3.0
2,2011,58,1744,43.5999984741211,33.0,12000.0,3.0
2,2011,55,1886,46.0,24.0,35452.0,4.0
1,2011,38,2061,45.7999992370605,13.0,68000.0,1.0
2,2011,51,2000,50.0,27.0,28000.0,3.0
2,2011,25,1720,43.0,7.0,25000.0,2.0
2,2011,35,1260,36.0,16.0,38000.0,3.0
1,2011,39,2124,50.5999984741211,14.0,33000.0,4.0
1,2011,46,1560,52.0,23.0,55000.0,3.0
1,2011,29,2080,52.0,7.0,10000.0,3.0
1,2011,57,1530,51.0,32.0,8000.0,1.0
1,2011,47,1980,48.0,25.0,27500.0,3.0
1,2011,55,1840,46.0,28.0,115000.0,1.0
2,2011,40,1870,49.2000007629395,18.0,29000.0,3.0
1,2011,53,3000,50.0,27.0,51800.0,1.0
1,2011,48,1884,47.0999984741211,22.0,22204.0,2.0
1,2011,36,994,20.7000007629395,9.0,10000.0,3.0
1,2011,33,2000,50.0,7.0,103000.0,2.0
1,2011,29,2600,52.0,8.0,46000.0,3.0
1,2011,40,1530,51.0,18.0,56000.0,3.0
1,2011,56,2450,49.0,31.0,74000.0,1.0
1,2011,36,3136,49.0,11.0,60000.0,3.0
2,2011,38,1020,51.0,15.0,4200.0,2.0
1,2011,61,2750,50.0,33.0,70000.0,3.0
1,2011,55,1877,41.7000007629395,30.0,84000.0,4.0
1,2011,56,2080,52.0,36.0,20800.0,3.0
2,2011,53,1516,36.0999984741211,23.0,40000.0,4.0
2,2011,56,790,49.4000015258789,23.0,9000.0,1.0
1,2011,61,846,42.2999992370605,36.0,25000.0,3.0
1,2011,45,3060,51.0,20.0,102950.0,4.0
1,2011,34,2277,50.5999984741211,12.0,61100.0,1.0
2,2011,36,1976,49.4000015258789,15.0,22000.0,2.0
2,2011,43,1976,49.4000015258789,16.0,30000.0,3.0
1,2011,29,58,1.60000002384186,9.0,720.0,2.0
2,2011,30,2486,47.7999992370605,12.0,82000.0,3.0
2,2011,47,2080,52.0,20.0,50000.0,2.0
2,2011,55,2340,52.0,33.0,45000.0,3.0
1,2011,61,1920,48.0,36.0,35000.0,2.0
1,2011,58,2080,52.0,30.0,50000.0,3.0
2,2011,28,900,50.0,10.0,28500.0,1.0
2,2011,60,1880,47.0,36.0,35000.0,2.0
1,2011,43,1880,47.0,17.0,45000.0,3.0
1,2011,39,3570,51.0,13.0,85000.0,3.0
2,2011,35,2600,50.0,10.0,220000.0,3.0
1,2011,42,2147,48.7999992370605,21.0,75000.0,2.0
1,2011,44,1492,37.2999992370605,22.0,24000.0,3.0
1,2011,29,2856,51.0,7.0,98000.0,3.0
1,2011,58,2940,49.0,31.0,105000.0,2.0
2,2011,57,2880,48.0,37.0,55000.0,1.0
1,2011,44,1200,24.0,19.0,131000.0,1.0
1,2011,56,2000,50.0,31.0,34000.0,2.0
2,2011,55,2016,50.4000015258789,25.0,21322.0,2.0
2,2011,31,2750,50.0,8.0,112000.0,3.0
1,2011,27,2080,52.0,7.0,33000.0,3.0
2,2011,45,1960,49.0,20.0,85000.0,1.0
2,2011,49,1529,47.0,19.0,52000.0,1.0
2,2011,39,2486,45.2000007629395,9.0,128000.0,3.0
1,2011,48,1944,48.5999984741211,23.0,70000.0,4.0
2,2011,52,2241,49.7999992370605,27.0,73690.0,3.0
1,2011,44,1948,47.2000007629395,24.0,87000.0,4.0
2,2011,45,1970,48.0,25.0,35600.0,3.0
2,2011,35,2080,52.0,17.0,27000.0,3.0
2,2011,30,2178,48.4000015258789,10.0,55000.0,3.0
1,2011,31,2629,47.7999992370605,12.0,70000.0,3.0
2,2011,52,2600,52.0,26.0,51000.0,2.0
2,2011,42,1042,43.4000015258789,15.0,26000.0,3.0
1,2011,33,2480,49.5999984741211,10.0,59000.0,2.0
1,2011,36,1906,47.4000015258789,11.0,41396.0,4.0
1,2011,26,2000,50.0,7.0,39900.0,4.0
2,2011,32,2125,50.5999984741211,8.0,20000.0,4.0
1,2011,59,1960,49.0,34.0,37000.0,3.0
2,2011,52,2064,43.0,27.0,110000.0,3.0
2,2011,34,1936,48.4000015258789,12.0,26000.0,3.0
2,2011,39,1984,47.5999984741211,13.0,21500.0,3.0
1,2011,46,2080,52.0,13.0,25000.0,3.0
1,2011,27,139,7.69999980926514,1.0,1000.0,4.0
2,2011,45,1344,48.0,13.0,27650.0,3.0
1,2011,52,2138,48.5999984741211,29.0,36000.0,2.0
2,2011,37,2040,51.0,19.0,30000.0,4.0
1,2011,32,2040,50.0,5.0,54590.0,2.0
2,2011,45,1730,50.0,27.0,18000.0,2.0
1,2011,38,2015,50.0,16.0,78000.0,4.0
2,2011,47,2040,51.0,17.0,18000.0,3.0
1,2011,45,2450,49.0,20.0,230000.0,1.0
1,2011,38,2470,48.5999984741211,13.0,83000.0,4.0
1,2011,31,1035,20.7000007629395,8.0,22000.0,4.0
1,2011,54,3472,49.5999984741211,29.0,66845.0,3.0
1,2011,25,2080,52.0,5.0,36400.0,2.0
1,2011,48,2602,49.0,22.0,10000.0,3.0
2,2011,48,2500,50.0,19.0,87000.0,1.0
1,2011,33,2450,49.0,10.0,58867.0,2.0
1,2011,54,2496,52.0,29.0,30000.0,3.0
1,2011,32,340,8.5,11.0,5040.0,1.0
2,2011,44,1848,48.0,22.0,17000.0,3.0
1,2011,59,1960,49.0,40.0,30000.0,3.0
2,2011,41,2250,45.0,13.0,55000.0,3.0
1,2011,35,2322,51.5999984741211,14.0,39000.0,2.0
2,2011,50,2000,50.0,23.0,39000.0,3.0
2,2011,25,350,50.0,6.0,9000.0,2.0
2,2011,46,1175,47.0,21.0,13000.0,1.0
2,2011,42,2000,50.0,17.0,35000.0,3.0
1,2011,42,1732,43.2999992370605,16.0,94000.0,3.0
2,2011,56,2960,49.0,30.0,48000.0,2.0
1,2011,48,2080,52.0,23.0,51000.0,3.0
2,2011,25,612,30.6000003814697,7.0,5500.0,4.0
2,2011,56,2040,50.0,27.0,60000.0,3.0
1,2011,56,1948,45.2000007629395,31.0,86000.0,1.0
1,2011,39,2056,51.4000015258789,16.0,57000.0,3.0
1,2011,57,3000,50.0,32.0,45300.0,3.0
2,2011,61,2160,50.0,35.0,64000.0,3.0
2,2011,46,2156,49.0,21.0,35000.0,2.0
1,2011,48,2000,50.0,27.0,43000.0,3.0
1,2011,28,1908,45.5999984741211,6.0,55000.0,1.0
1,2011,29,1798,43.7000007629395,7.0,26000.0,3.0
1,2011,34,2450,49.0,9.0,28000.0,2.0
2,2011,29,2040,51.0,10.0,30000.0,3.0
1,2011,57,2423,46.5999984741211,32.0,390000.0,1.0
2,2011,62,1872,46.7999992370605,29.0,21000.0,3.0
2,2011,58,1560,39.0,32.0,18853.0,4.0
1,2011,36,2000,50.0,14.0,38000.0,2.0
2,2011,34,1960,49.0,16.0,35000.0,3.0
1,2011,45,2196,48.7999992370605,20.0,95000.0,2.0
1,2011,29,2110,52.0,10.0,125000.0,2.0
2,2011,42,1400,35.0,22.0,24960.0,3.0
1,2011,30,2218,44.7000007629395,8.0,22000.0,4.0
2,2011,51,1764,49.0,24.0,20000.0,3.0
1,2011,37,1515,30.2999992370605,16.0,28800.0,3.0
2,2011,53,1920,48.0,27.0,30000.0,3.0
1,2011,42,1735,34.7000007629395,22.0,60000.0,2.0
1,2011,52,3060,51.0,25.0,52000.0,4.0
2,2011,56,845,13.0,37.0,12000.0,2.0
2,2011,44,3600,45.0,26.0,110000.0,2.0
2,2011,52,1150,23.0,28.0,47000.0,4.0
1,2011,32,2040,50.0,8.0,65000.0,4.0
2,2011,30,1588,39.7000007629395,12.0,40000.0,4.0
2,2011,47,2080,52.0,28.0,25000.0,3.0
1,2011,41,2090,52.0,21.0,45000.0,4.0
2,2011,30,2080,52.0,12.0,23050.0,3.0
1,2011,41,1150,23.0,18.0,15000.0,4.0
2,2011,51,2600,50.0,24.0,49000.0,2.0
2,2011,49,2178,48.4000015258789,29.0,43600.0,1.0
1,2011,47,2448,51.0,22.0,19000.0,4.0
1,2011,57,1560,52.0,31.0,18000.0,3.0
2,2011,32,2000,50.0,12.0,75000.0,4.0
2,2011,42,2056,51.4000015258789,21.0,45000.0,3.0
2,2011,35,357,39.7000007629395,13.0,7000.0,3.0
1,2011,41,2796,46.5999984741211,16.0,65000.0,3.0
2,2011,29,2250,50.0,7.0,18000.0,1.0
1,2011,52,2600,52.0,29.0,27300.0,3.0
1,2011,47,2500,50.0,22.0,320000.0,4.0
1,2011,57,1864,46.5999984741211,31.0,41294.0,1.0
1,2011,53,2805,51.0,16.0,35000.0,1.0
2,2011,49,536,44.7000007629395,21.0,4000.0,3.0
1,2011,28,2150,51.2000007629395,9.0,28000.0,2.0
2,2011,31,2385,47.7000007629395,11.0,54000.0,4.0
2,2011,33,1708,42.7000007629395,9.0,51000.0,2.0
1,2011,46,2080,52.0,24.0,28000.0,2.0
1,2011,26,842,27.3999996185303,6.0,10000.0,3.0
1,2011,47,2362,49.2000007629395,22.0,53000.0,3.0
1,2011,56,2200,50.0,31.0,35150.0,3.0
1,2011,58,2704,52.0,33.0,50000.0,1.0
2,2011,48,2464,44.7999992370605,23.0,61300.0,2.0
2,2011,57,1668,41.7000007629395,29.0,35000.0,4.0
1,2011,46,1954,47.5999984741211,23.0,47000.0,2.0
2,2011,54,1800,44.0,24.0,43086.0,4.0
1,2011,28,2100,50.0,10.0,37150.0,4.0
1,2011,48,2618,47.5999984741211,22.0,840000.0,3.0
1,2011,31,2380,47.5999984741211,9.0,64000.0,2.0
2,2011,39,2024,50.5999984741211,16.0,39000.0,3.0
1,2011,55,2000,50.0,30.0,60000.0,4.0
2,2011,41,1980,48.0,18.0,60000.0,1.0
2,2011,42,2040,51.0,17.0,33000.0,3.0
1,2011,54,2450,49.0,30.0,88760.0,1.0
2,2011,44,1788,44.7000007629395,16.0,20000.0,1.0
2,2011,45,1980,49.0,19.0,40000.0,3.0
1,2011,35,1960,49.0,13.0,27000.0,3.0
1,2011,50,2040,51.0,24.0,27000.0,2.0
1,2011,45,1830,45.0,20.0,41000.0,4.0
1,2011,26,2083,50.2000007629395,7.0,58000.0,4.0
2,2011,27,2184,52.0,9.0,35000.0,2.0
1,2011,59,3120,52.0,34.0,40500.0,3.0
2,2011,31,1745,49.0,10.0,17000.0,3.0
2,2011,28,2000,50.0,8.0,23000.0,2.0
2,2011,50,1960,49.0,28.0,25000.0,4.0
2,2011,60,2080,52.0,26.0,64000.0,2.0
1,2011,31,2805,51.0,10.0,70010.0,2.0
2,2011,55,2040,50.0,29.0,40000.0,3.0
1,2011,39,2025,45.0,16.0,50000.0,4.0
2,2011,32,2151,47.7999992370605,11.0,55000.0,3.0
2,2011,48,1857,50.2000007629395,30.0,22000.0,1.0
1,2011,40,2717,49.4000015258789,11.0,135000.0,3.0
1,2011,32,1820,52.0,10.0,20000.0,3.0
2,2011,36,2400,48.0,12.0,66000.0,3.0
2,2011,33,3500,50.0,8.0,95000.0,3.0
2,2011,43,1348,33.7000007629395,21.0,35000.0,4.0
2,2011,54,2160,48.0,21.0,58000.0,2.0
2,2011,42,2805,51.0,16.0,84000.0,2.0
2,2011,37,1537,42.7000007629395,10.0,100000.0,4.0
1,2011,48,2907,51.0,23.0,38000.0,2.0
2,2011,25,1613,50.4000015258789,7.0,30000.0,3.0
2,2011,48,2080,52.0,13.0,12900.0,3.0
1,2011,64,980,49.0,38.0,10200.0,3.0
2,2011,27,1880,47.0,8.0,48000.0,3.0
2,2011,52,1923,50.5999984741211,25.0,10000.0,3.0
2,2011,39,2550,51.0,13.0,56000.0,3.0
1,2011,31,1932,49.0,8.0,17840.0,2.0
1,2011,33,2064,51.5999984741211,13.0,35088.0,3.0
1,2011,27,2040,51.0,9.0,100000.0,2.0
1,2011,33,1840,46.0,7.0,31000.0,3.0
1,2011,31,2448,51.0,13.0,35000.0,2.0
2,2011,46,1900,50.0,26.0,32000.0,1.0
1,2011,51,2334,48.0,26.0,42000.0,1.0
2,2011,29,766,38.2999992370605,8.0,14000.0,4.0
1,2011,34,1660,52.0,11.0,96000.0,1.0
2,2011,33,2673,51.4000015258789,13.0,31000.0,3.0
1,2011,55,1980,33.0,8.0,18000.0,1.0
1,2011,27,378,11.8000001907349,7.0,2300.0,3.0
1,2011,27,2080,52.0,5.0,18400.0,1.0
1,2011,42,2640,48.0,16.0,72000.0,2.0
2,2011,53,2032,50.7999992370605,35.0,19944.0,3.0
1,2011,35,2214,49.2000007629395,10.0,55000.0,4.0
1,2011,36,2217,40.2999992370605,15.0,44000.0,3.0
1,2011,51,1990,46.0,25.0,68500.0,2.0
1,2011,49,1896,47.4000015258789,23.0,47000.0,3.0
1,2011,40,1920,47.0,14.0,70000.0,3.0
